chat_id,turn,text,intent,variables,aggregation,locations,times,operation,ctx_locations,ctx_times,split,source,lang
gen-tr-01046,2,and how about next 3 days?,FORECAST,TEMPERATURE_MAX,RAW,[],"[""next 3 days""]",MODIFY,"[""Kochi""]","[""next 3 days""]",train,chats,en
gen-tr-01046,3,and how about on Friday?,FORECAST,TEMPERATURE_MAX,RAW,[],"[""on Friday""]",MODIFY,"[""Kochi""]","[""on Friday""]",train,chats,en
gen-tr-01047,0,what is the cloudiness in Warangal on Friday?,FORECAST,CLOUD_COVER,RAW,"[""Warangal""]","[""on Friday""]",SET,"[""Warangal""]","[""on Friday""]",train,chats,en
gen-tr-01047,1,and the soil moisture?,FORECAST,SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Warangal""]","[""on Friday""]",train,chats,en
gen-tr-01047,2,how about Ziro?,FORECAST,SOIL_MOISTURE,RAW,"[""Ziro""]",[],REPLACE,"[""Ziro""]","[""on Friday""]",train,chats,en
gen-tr-01048,0,temp and overnight low in Rajahmundry this weekend,FORECAST,TEMPERATURE|TEMPERATURE_MIN,RAW,"[""Rajahmundry""]","[""this weekend""]",SET,"[""Rajahmundry""]","[""this weekend""]",train,chats,en
gen-tr-01048,1,what about Barpeta?,FORECAST,TEMPERATURE|TEMPERATURE_MIN,RAW,"[""Barpeta""]",[],REPLACE,"[""Barpeta""]","[""this weekend""]",train,chats,en
gen-tr-01048,2,what about the dew point?,FORECAST,DEW_POINT,RAW,[],[],INHERIT,"[""Barpeta""]","[""this weekend""]",train,chats,en
gen-tr-01049,0,dew point and relative humidity in Guntur this weekend,FORECAST,DEW_POINT|HUMIDITY,RAW,"[""Guntur""]","[""this weekend""]",SET,"[""Guntur""]","[""this weekend""]",train,chats,en
gen-tr-01049,1,what about Barpeta?,FORECAST,DEW_POINT|HUMIDITY,RAW,"[""Barpeta""]",[],REPLACE,"[""Barpeta""]","[""this weekend""]",train,chats,en
gen-tr-01049,2,also the wind direction?,FORECAST,WIND_DIRECTION,RAW,[],[],INHERIT,"[""Barpeta""]","[""this weekend""]",train,chats,en
gen-tr-01050,0,wind speed and humidity in Barpeta next 3 days,FORECAST,WIND_SPEED|HUMIDITY,RAW,"[""Barpeta""]","[""next 3 days""]",SET,"[""Barpeta""]","[""next 3 days""]",train,chats,en
gen-tr-01050,1,how about Bhopal?,FORECAST,WIND_SPEED|HUMIDITY,RAW,"[""Bhopal""]",[],REPLACE,"[""Bhopal""]","[""next 3 days""]",train,chats,en
gen-tr-01050,2,rain too?,FORECAST,RAIN,RAW,[],[],INHERIT,"[""Bhopal""]","[""next 3 days""]",train,chats,en
gen-tr-01051,0,check soil temp for Nokha at 6 PM,FORECAST,SOIL_TEMPERATURE,RAW,"[""Nokha""]","[""at 6 PM""]",SET,"[""Nokha""]","[""at 6 PM""]",train,chats,en
gen-tr-01051,1,how about Kochi?,FORECAST,SOIL_TEMPERATURE,RAW,"[""Kochi""]",[],REPLACE,"[""Kochi""]","[""at 6 PM""]",train,chats,en
gen-tr-01051,2,same place?,FORECAST,SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Kochi""]","[""at 6 PM""]",train,chats,en
gen-tr-01051,3,and in Rajahmundry?,FORECAST,SOIL_TEMPERATURE,RAW,"[""Rajahmundry""]",[],REPLACE,"[""Rajahmundry""]","[""at 6 PM""]",train,chats,en
gen-tr-01052,0,humidity in Warangal tomorrow,FORECAST,HUMIDITY,RAW,"[""Warangal""]","[""tomorrow""]",SET,"[""Warangal""]","[""tomorrow""]",train,chats,en
gen-tr-01052,1,same place tonight?,CURRENT,HUMIDITY,RAW,[],"[""tonight""]",MODIFY,"[""Warangal""]","[""tonight""]",train,chats,en
gen-tr-01053,0,what is the soil moisture in Angara next week?,FORECAST,SOIL_MOISTURE,RAW,"[""Angara""]","[""next week""]",SET,"[""Angara""]","[""next week""]",train,chats,en
gen-tr-01053,1,and Kochi?,FORECAST,SOIL_MOISTURE,RAW,"[""Kochi""]",[],REPLACE,"[""Kochi""]","[""next week""]",train,chats,en
gen-tr-01053,2,how about there?,FORECAST,SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Kochi""]","[""next week""]",train,chats,en
gen-tr-01053,3,humidity too?,FORECAST,HUMIDITY,RAW,[],[],INHERIT,"[""Kochi""]","[""next week""]",train,chats,en
gen-tr-01054,0,wind in Tawang next 3 days,FORECAST,WIND_SPEED,RAW,"[""Tawang""]","[""next 3 days""]",SET,"[""Tawang""]","[""next 3 days""]",train,chats,en
gen-tr-01054,1,how about Kasaragod?,FORECAST,WIND_SPEED,RAW,"[""Kasaragod""]",[],REPLACE,"[""Kasaragod""]","[""next 3 days""]",train,chats,en
gen-tr-01054,2,same place tomorrow?,FORECAST,WIND_SPEED,RAW,[],"[""tomorrow""]",MODIFY,"[""Kasaragod""]","[""tomorrow""]",train,chats,en
gen-tr-01055,0,what is the precipitation in Angara day after tomorrow?,FORECAST,RAIN,RAW,"[""Angara""]","[""day after tomorrow""]",SET,"[""Angara""]","[""day after tomorrow""]",train,chats,en
gen-tr-01055,1,what about Kasaragod?,FORECAST,RAIN,RAW,"[""Kasaragod""]",[],REPLACE,"[""Kasaragod""]","[""day after tomorrow""]",train,chats,en
gen-tr-01055,2,same place day after tomorrow?,FORECAST,RAIN,RAW,[],"[""day after tomorrow""]",MODIFY,"[""Kasaragod""]","[""day after tomorrow""]",train,chats,en
gen-tr-01055,3,what about Ziro then?,FORECAST,RAIN,RAW,"[""Ziro""]",[],REPLACE,"[""Ziro""]","[""day after tomorrow""]",train,chats,en
gen-tr-01056,0,wind and field moisture in Ziro today,CURRENT,WIND_SPEED|SOIL_MOISTURE,RAW,"[""Ziro""]","[""today""]",SET,"[""Ziro""]","[""today""]",train,chats,en
gen-tr-01056,1,what about Kollam?,CURRENT,WIND_SPEED|SOIL_MOISTURE,RAW,"[""Kollam""]",[],REPLACE,"[""Kollam""]","[""today""]",train,chats,en
gen-tr-01057,0,wind speed in Ziro today,CURRENT,WIND_SPEED,RAW,"[""Ziro""]","[""today""]",SET,"[""Ziro""]","[""today""]",train,chats,en
gen-tr-01057,1,and how about next 3 days?,FORECAST,WIND_SPEED,RAW,[],"[""next 3 days""]",MODIFY,"[""Ziro""]","[""next 3 days""]",train,chats,en
gen-tr-01057,2,also the max temp?,FORECAST,TEMPERATURE_MAX,RAW,[],[],INHERIT,"[""Ziro""]","[""next 3 days""]",train,chats,en
gen-tr-01057,3,what about Rajahmundry?,FORECAST,TEMPERATURE_MAX,RAW,"[""Rajahmundry""]",[],REPLACE,"[""Rajahmundry""]","[""next 3 days""]",train,chats,en
gen-tr-01058,0,wind heading in Ziro tomorrow,FORECAST,WIND_DIRECTION,RAW,"[""Ziro""]","[""tomorrow""]",SET,"[""Ziro""]","[""tomorrow""]",train,chats,en
gen-tr-01058,1,and that place?,FORECAST,WIND_DIRECTION,RAW,[],[],INHERIT,"[""Ziro""]","[""tomorrow""]",train,chats,en
gen-tr-01059,0,check dew point for Barpeta on Friday,FORECAST,DEW_POINT,RAW,"[""Barpeta""]","[""on Friday""]",SET,"[""Barpeta""]","[""on Friday""]",train,chats,en
gen-tr-01059,1,how about Warangal?,FORECAST,DEW_POINT,RAW,"[""Warangal""]",[],REPLACE,"[""Warangal""]","[""on Friday""]",train,chats,en
gen-tr-01059,2,same place on Friday?,FORECAST,DEW_POINT,RAW,[],"[""on Friday""]",MODIFY,"[""Warangal""]","[""on Friday""]",train,chats,en
gen-tr-01060,0,check cloudiness for Rajahmundry tomorrow morning,FORECAST,CLOUD_COVER,RAW,"[""Rajahmundry""]","[""tomorrow morning""]",SET,"[""Rajahmundry""]","[""tomorrow morning""]",train,chats,en
gen-tr-01060,1,what about next week then?,FORECAST,CLOUD_COVER,RAW,[],"[""next week""]",MODIFY,"[""Rajahmundry""]","[""next week""]",train,chats,en
gen-tr-01060,2,also the soil temp?,FORECAST,SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Rajahmundry""]","[""next week""]",train,chats,en
gen-tr-01061,0,check soil temp for Chikmagalur at 6 PM,FORECAST,SOIL_TEMPERATURE,RAW,"[""Chikmagalur""]","[""at 6 PM""]",SET,"[""Chikmagalur""]","[""at 6 PM""]",train,chats,en
gen-tr-01061,1,and how about today?,CURRENT,SOIL_TEMPERATURE,RAW,[],"[""today""]",MODIFY,"[""Chikmagalur""]","[""today""]",train,chats,en
gen-tr-01061,2,what about there?,CURRENT,SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Chikmagalur""]","[""today""]",train,chats,en
gen-tr-01062,0,min temp in Rajahmundry tomorrow morning,FORECAST,TEMPERATURE_MIN,RAW,"[""Rajahmundry""]","[""tomorrow morning""]",SET,"[""Rajahmundry""]","[""tomorrow morning""]",train,chats,en
gen-tr-01062,1,how about there?,FORECAST,TEMPERATURE_MIN,RAW,[],[],INHERIT,"[""Rajahmundry""]","[""tomorrow morning""]",train,chats,en
gen-tr-01063,0,humidity and how hot it is in Pithoragarh tonight,CURRENT,HUMIDITY|TEMPERATURE,RAW,"[""Pithoragarh""]","[""tonight""]",SET,"[""Pithoragarh""]","[""tonight""]",train,chats,en
gen-tr-01063,1,dew point too?,CURRENT,DEW_POINT,RAW,[],[],INHERIT,"[""Pithoragarh""]","[""tonight""]",train,chats,en
gen-tr-01064,0,check soil moisture for Rajahmundry today,CURRENT,SOIL_MOISTURE,RAW,"[""Rajahmundry""]","[""today""]",SET,"[""Rajahmundry""]","[""today""]",train,chats,en
gen-tr-01064,1,and in Kakinada?,CURRENT,SOIL_MOISTURE,RAW,"[""Kakinada""]",[],REPLACE,"[""Kakinada""]","[""today""]",train,chats,en
gen-tr-01065,0,what is the min temp in Hyderabad tomorrow?,FORECAST,TEMPERATURE_MIN,RAW,"[""Hyderabad""]","[""tomorrow""]",SET,"[""Hyderabad""]","[""tomorrow""]",train,chats,en
gen-tr-01065,1,and Guntur?,FORECAST,TEMPERATURE_MIN,RAW,"[""Guntur""]",[],REPLACE,"[""Guntur""]","[""tomorrow""]",train,chats,en
gen-tr-01065,2,and there?,FORECAST,TEMPERATURE_MIN,RAW,[],[],INHERIT,"[""Guntur""]","[""tomorrow""]",train,chats,en
gen-tr-01065,3,and how about tomorrow?,FORECAST,TEMPERATURE_MIN,RAW,[],"[""tomorrow""]",MODIFY,"[""Guntur""]","[""tomorrow""]",train,chats,en
gen-tr-01066,0,what is the cloud cover in Kakinada next week?,FORECAST,CLOUD_COVER,RAW,"[""Kakinada""]","[""next week""]",SET,"[""Kakinada""]","[""next week""]",train,chats,en
gen-tr-01066,1,and the sunshine hours?,FORECAST,SUNSHINE,RAW,[],[],INHERIT,"[""Kakinada""]","[""next week""]",train,chats,en
gen-tr-01067,0,what is the wind heading in Barpeta at 6 PM?,FORECAST,WIND_DIRECTION,RAW,"[""Barpeta""]","[""at 6 PM""]",SET,"[""Barpeta""]","[""at 6 PM""]",train,chats,en
gen-tr-01067,1,and there?,FORECAST,WIND_DIRECTION,RAW,[],[],INHERIT,"[""Barpeta""]","[""at 6 PM""]",train,chats,en
gen-tr-01067,2,relative humidity too?,FORECAST,HUMIDITY,RAW,[],[],INHERIT,"[""Barpeta""]","[""at 6 PM""]",train,chats,en
gen-tr-01068,0,how hot it is in Nokha on Friday,FORECAST,TEMPERATURE,RAW,"[""Nokha""]","[""on Friday""]",SET,"[""Nokha""]","[""on Friday""]",train,chats,en
gen-tr-01068,1,same place at 6 PM?,FORECAST,TEMPERATURE,RAW,[],"[""at 6 PM""]",MODIFY,"[""Nokha""]","[""at 6 PM""]",train,chats,en
gen-tr-01068,2,also the daytime high?,FORECAST,TEMPERATURE_MAX,RAW,[],[],INHERIT,"[""Nokha""]","[""at 6 PM""]",train,chats,en
gen-tr-01069,0,check sunshine for Kasaragod this weekend,FORECAST,SUNSHINE,RAW,"[""Kasaragod""]","[""this weekend""]",SET,"[""Kasaragod""]","[""this weekend""]",train,chats,en
gen-tr-01069,1,and there?,FORECAST,SUNSHINE,RAW,[],[],INHERIT,"[""Kasaragod""]","[""this weekend""]",train,chats,en
gen-tr-01070,0,how is the wind direction in Guntur this weekend?,FORECAST,WIND_DIRECTION,RAW,"[""Guntur""]","[""this weekend""]",SET,"[""Guntur""]","[""this weekend""]",train,chats,en
gen-tr-01070,1,and today?,CURRENT,WIND_DIRECTION,RAW,[],"[""today""]",MODIFY,"[""Guntur""]","[""today""]",train,chats,en
gen-tr-01070,2,and how about at 6 PM?,FORECAST,WIND_DIRECTION,RAW,[],"[""at 6 PM""]",MODIFY,"[""Guntur""]","[""at 6 PM""]",train,chats,en
gen-tr-01071,0,daytime high and soil temperature in Ziro this weekend,FORECAST,TEMPERATURE_MAX|SOIL_TEMPERATURE,RAW,"[""Ziro""]","[""this weekend""]",SET,"[""Ziro""]","[""this weekend""]",train,chats,en
gen-tr-01071,1,same place?,FORECAST,TEMPERATURE_MAX|SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Ziro""]","[""this weekend""]",train,chats,en
gen-tr-01071,2,same for Kochi?,FORECAST,TEMPERATURE_MAX|SOIL_TEMPERATURE,RAW,"[""Kochi""]",[],REPLACE,"[""Kochi""]","[""this weekend""]",train,chats,en
gen-tr-01071,3,how about Kalimpong?,FORECAST,TEMPERATURE_MAX|SOIL_TEMPERATURE,RAW,"[""Kalimpong""]",[],REPLACE,"[""Kalimpong""]","[""this weekend""]",train,chats,en
gen-tr-01072,0,overnight low and temp in Kalimpong day after tomorrow,FORECAST,TEMPERATURE_MIN|TEMPERATURE,RAW,"[""Kalimpong""]","[""day after tomorrow""]",SET,"[""Kalimpong""]","[""day after tomorrow""]",train,chats,en
gen-tr-01072,1,and in Angara?,FORECAST,TEMPERATURE_MIN|TEMPERATURE,RAW,"[""Angara""]",[],REPLACE,"[""Angara""]","[""day after tomorrow""]",train,chats,en
gen-tr-01073,0,what is the how hot it is in Vizag next week?,FORECAST,TEMPERATURE,RAW,"[""Vizag""]","[""next week""]",SET,"[""Vizag""]","[""next week""]",train,chats,en
gen-tr-01073,1,how about Chikmagalur?,FORECAST,TEMPERATURE,RAW,"[""Chikmagalur""]",[],REPLACE,"[""Chikmagalur""]","[""next week""]",train,chats,en
gen-tr-01073,2,what about Tawang then?,FORECAST,TEMPERATURE,RAW,"[""Tawang""]",[],REPLACE,"[""Tawang""]","[""next week""]",train,chats,en
gen-tr-01073,3,and the cloud cover?,FORECAST,CLOUD_COVER,RAW,[],[],INHERIT,"[""Tawang""]","[""next week""]",train,chats,en
gen-tr-01074,0,what is the maximum temperature in Kasaragod this weekend?,FORECAST,TEMPERATURE_MAX,RAW,"[""Kasaragod""]","[""this weekend""]",SET,"[""Kasaragod""]","[""this weekend""]",train,chats,en
gen-tr-01074,1,what about Ziro then?,FORECAST,TEMPERATURE_MAX,RAW,"[""Ziro""]",[],REPLACE,"[""Ziro""]","[""this weekend""]",train,chats,en
gen-tr-01074,2,what about Kakinada then?,FORECAST,TEMPERATURE_MAX,RAW,"[""Kakinada""]",[],REPLACE,"[""Kakinada""]","[""this weekend""]",train,chats,en
gen-tr-01074,3,same for Hyderabad?,FORECAST,TEMPERATURE_MAX,RAW,"[""Hyderabad""]",[],REPLACE,"[""Hyderabad""]","[""this weekend""]",train,chats,en
gen-tr-01075,0,dew point in Vizag at 6 PM,FORECAST,DEW_POINT,RAW,"[""Vizag""]","[""at 6 PM""]",SET,"[""Vizag""]","[""at 6 PM""]",train,chats,en
gen-tr-01075,1,what about there?,FORECAST,DEW_POINT,RAW,[],[],INHERIT,"[""Vizag""]","[""at 6 PM""]",train,chats,en
gen-tr-01075,2,and that place?,FORECAST,DEW_POINT,RAW,[],[],INHERIT,"[""Vizag""]","[""at 6 PM""]",train,chats,en
gen-tr-01076,0,humidity in Kasaragod day after tomorrow,FORECAST,HUMIDITY,RAW,"[""Kasaragod""]","[""day after tomorrow""]",SET,"[""Kasaragod""]","[""day after tomorrow""]",train,chats,en
gen-tr-01076,1,soil temperature too?,FORECAST,SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Kasaragod""]","[""day after tomorrow""]",train,chats,en
gen-tr-01077,0,wind direction and sunshine in Nokha,CURRENT,WIND_DIRECTION|SUNSHINE,RAW,"[""Nokha""]",[],SET,"[""Nokha""]",[],train,chats,en
gen-tr-01077,1,same place?,CURRENT,WIND_DIRECTION|SUNSHINE,RAW,[],[],INHERIT,"[""Nokha""]",[],train,chats,en
gen-tr-01077,2,what about this weekend then?,FORECAST,WIND_DIRECTION|SUNSHINE,RAW,[],"[""this weekend""]",MODIFY,"[""Nokha""]","[""this weekend""]",train,chats,en
gen-tr-01078,0,what is the overnight low in Bhopal next week?,FORECAST,TEMPERATURE_MIN,RAW,"[""Bhopal""]","[""next week""]",SET,"[""Bhopal""]","[""next week""]",train,chats,en
gen-tr-01078,1,same place?,FORECAST,TEMPERATURE_MIN,RAW,[],[],INHERIT,"[""Bhopal""]","[""next week""]",train,chats,en
gen-tr-01078,2,how about Tirupati?,FORECAST,TEMPERATURE_MIN,RAW,"[""Tirupati""]",[],REPLACE,"[""Tirupati""]","[""next week""]",train,chats,en
gen-tr-01079,0,how is the sunshine hours in Guntur this evening?,CURRENT,SUNSHINE,RAW,"[""Guntur""]","[""this evening""]",SET,"[""Guntur""]","[""this evening""]",train,chats,en
gen-tr-01079,1,and how about tomorrow?,FORECAST,SUNSHINE,RAW,[],"[""tomorrow""]",MODIFY,"[""Guntur""]","[""tomorrow""]",train,chats,en
gen-tr-01079,2,and how about this weekend?,FORECAST,SUNSHINE,RAW,[],"[""this weekend""]",MODIFY,"[""Guntur""]","[""this weekend""]",train,chats,en
gen-tr-01080,0,how is the minimum temperature in Guntur on Friday?,FORECAST,TEMPERATURE_MIN,RAW,"[""Guntur""]","[""on Friday""]",SET,"[""Guntur""]","[""on Friday""]",train,chats,en
gen-tr-01080,1,what about at 6 PM?,FORECAST,TEMPERATURE_MIN,RAW,[],"[""at 6 PM""]",MODIFY,"[""Guntur""]","[""at 6 PM""]",train,chats,en
gen-tr-01080,2,same place tomorrow?,FORECAST,TEMPERATURE_MIN,RAW,[],"[""tomorrow""]",MODIFY,"[""Guntur""]","[""tomorrow""]",train,chats,en
gen-tr-01080,3,what about Vizag?,FORECAST,TEMPERATURE_MIN,RAW,"[""Vizag""]",[],REPLACE,"[""Vizag""]","[""tomorrow""]",train,chats,en
gen-tr-01081,0,what is the cloudiness in Guntur this evening?,CURRENT,CLOUD_COVER,RAW,"[""Guntur""]","[""this evening""]",SET,"[""Guntur""]","[""this evening""]",train,chats,en
gen-tr-01081,1,and day after tomorrow?,FORECAST,CLOUD_COVER,RAW,[],"[""day after tomorrow""]",MODIFY,"[""Guntur""]","[""day after tomorrow""]",train,chats,en
gen-tr-01082,0,check soil moisture for Tirupati this evening,CURRENT,SOIL_MOISTURE,RAW,"[""Tirupati""]","[""this evening""]",SET,"[""Tirupati""]","[""this evening""]",train,chats,en
gen-tr-01082,1,and the cloudiness?,CURRENT,CLOUD_COVER,RAW,[],[],INHERIT,"[""Tirupati""]","[""this evening""]",train,chats,en
gen-tr-01082,2,next 3 days?,FORECAST,CLOUD_COVER,RAW,[],"[""next 3 days""]",MODIFY,"[""Tirupati""]","[""next 3 days""]",train,chats,en
gen-tr-01083,0,maximum temperature in Kochi on Friday,FORECAST,TEMPERATURE_MAX,RAW,"[""Kochi""]","[""on Friday""]",SET,"[""Kochi""]","[""on Friday""]",train,chats,en
gen-tr-01083,1,and in Tawang?,FORECAST,TEMPERATURE_MAX,RAW,"[""Tawang""]",[],REPLACE,"[""Tawang""]","[""on Friday""]",train,chats,en
gen-tr-01083,2,same for Mandla?,FORECAST,TEMPERATURE_MAX,RAW,"[""Mandla""]",[],REPLACE,"[""Mandla""]","[""on Friday""]",train,chats,en
gen-tr-01084,0,soil temp in Barpeta tonight,CURRENT,SOIL_TEMPERATURE,RAW,"[""Barpeta""]","[""tonight""]",SET,"[""Barpeta""]","[""tonight""]",train,chats,en
gen-tr-01084,1,same place?,CURRENT,SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Barpeta""]","[""tonight""]",train,chats,en
gen-tr-01084,2,day after tomorrow?,FORECAST,SOIL_TEMPERATURE,RAW,[],"[""day after tomorrow""]",MODIFY,"[""Barpeta""]","[""day after tomorrow""]",train,chats,en
gen-tr-01085,0,soil moisture in Kochi tomorrow,FORECAST,SOIL_MOISTURE,RAW,"[""Kochi""]","[""tomorrow""]",SET,"[""Kochi""]","[""tomorrow""]",train,chats,en
gen-tr-01085,1,what about Bhopal then?,FORECAST,SOIL_MOISTURE,RAW,"[""Bhopal""]",[],REPLACE,"[""Bhopal""]","[""tomorrow""]",train,chats,en
gen-tr-01085,2,what about Warangal?,FORECAST,SOIL_MOISTURE,RAW,"[""Warangal""]",[],REPLACE,"[""Warangal""]","[""tomorrow""]",train,chats,en
gen-tr-01086,0,humidity and min temp in Barpeta on Friday,FORECAST,HUMIDITY|TEMPERATURE_MIN,RAW,"[""Barpeta""]","[""on Friday""]",SET,"[""Barpeta""]","[""on Friday""]",train,chats,en
gen-tr-01086,1,also the soil temperature?,FORECAST,SOIL_TEMPERATURE,RAW,[],[],INHERIT,"[""Barpeta""]","[""on Friday""]",train,chats,en
gen-tr-01087,0,minimum temperature and how hot it is in Pithoragarh next week,FORECAST,TEMPERATURE_MIN|TEMPERATURE,RAW,"[""Pithoragarh""]","[""next week""]",SET,"[""Pithoragarh""]","[""next week""]",train,chats,en
gen-tr-01087,1,and tonight?,CURRENT,TEMPERATURE_MIN|TEMPERATURE,RAW,[],"[""tonight""]",MODIFY,"[""Pithoragarh""]","[""tonight""]",train,chats,en
gen-tr-01087,2,and that place?,CURRENT,TEMPERATURE_MIN|TEMPERATURE,RAW,[],[],INHERIT,"[""Pithoragarh""]","[""tonight""]",train,chats,en
gen-tr-01087,3,and in Warangal?,CURRENT,TEMPERATURE_MIN|TEMPERATURE,RAW,"[""Warangal""]",[],REPLACE,"[""Warangal""]","[""tonight""]",train,chats,en
gen-tr-01088,0,wind heading and precipitation in Hyderabad tomorrow morning,FORECAST,WIND_DIRECTION|RAIN,RAW,"[""Hyderabad""]","[""tomorrow morning""]",SET,"[""Hyderabad""]","[""tomorrow morning""]",train,chats,en
gen-tr-01088,1,and in Barpeta?,FORECAST,WIND_DIRECTION|RAIN,RAW,"[""Barpeta""]",[],REPLACE,"[""Barpeta""]","[""tomorrow morning""]",train,chats,en
gen-tr-01088,2,and how about tonight?,CURRENT,WIND_DIRECTION|RAIN,RAW,[],"[""tonight""]",MODIFY,"[""Barpeta""]","[""tonight""]",train,chats,en
gen-tr-01088,3,and how about this weekend?,FORECAST,WIND_DIRECTION|RAIN,RAW,[],"[""this weekend""]",MODIFY,"[""Barpeta""]","[""this weekend""]",train,chats,en
gen-tr-01089,0,humidity and wind direction in Kasaragod next week,FORECAST,HUMIDITY|WIND_DIRECTION,RAW,"[""Kasaragod""]","[""next week""]",SET,"[""Kasaragod""]","[""next week""]",train,chats,en
gen-tr-01089,1,what about tomorrow then?,FORECAST,HUMIDITY|WIND_DIRECTION,RAW,[],"[""tomorrow""]",MODIFY,"[""Kasaragod""]","[""tomorrow""]",train,chats,en
gen-tr-01090,0,how is the sunshine in Bhopal tonight?,CURRENT,SUNSHINE,RAW,"[""Bhopal""]","[""tonight""]",SET,"[""Bhopal""]","[""tonight""]",train,chats,en
gen-tr-01090,1,and how about this weekend?,FORECAST,SUNSHINE,RAW,[],"[""this weekend""]",MODIFY,"[""Bhopal""]","[""this weekend""]",train,chats,en
gen-tr-01091,0,check sunshine for Nokha tonight,CURRENT,SUNSHINE,RAW,"[""Nokha""]","[""tonight""]",SET,"[""Nokha""]","[""tonight""]",train,chats,en
gen-tr-01091,1,and in Vizag?,CURRENT,SUNSHINE,RAW,"[""Vizag""]",[],REPLACE,"[""Vizag""]","[""tonight""]",train,chats,en
gen-tr-01091,2,and tonight?,CURRENT,SUNSHINE,RAW,[],"[""tonight""]",MODIFY,"[""Vizag""]","[""tonight""]",train,chats,en
gen-tr-01091,3,what about the wind?,CURRENT,WIND_SPEED,RAW,[],[],INHERIT,"[""Vizag""]","[""tonight""]",train,chats,en
gen-tr-01092,0,what is the daytime high in Warangal tomorrow morning?,FORECAST,TEMPERATURE_MAX,RAW,"[""Warangal""]","[""tomorrow morning""]",SET,"[""Warangal""]","[""tomorrow morning""]",train,chats,en
gen-tr-01092,1,also the wind heading?,FORECAST,WIND_DIRECTION,RAW,[],[],INHERIT,"[""Warangal""]","[""tomorrow morning""]",train,chats,en
gen-tr-01092,2,what about there?,FORECAST,WIND_DIRECTION,RAW,[],[],INHERIT,"[""Warangal""]","[""tomorrow morning""]",train,chats,en
gen-tr-01092,3,and there?,FORECAST,WIND_DIRECTION,RAW,[],[],INHERIT,"[""Warangal""]","[""tomorrow morning""]",train,chats,en
gen-tr-01093,0,relative humidity and sunshine in Bhopal on Friday,FORECAST,HUMIDITY|SUNSHINE,RAW,"[""Bhopal""]","[""on Friday""]",SET,"[""Bhopal""]","[""on Friday""]",train,chats,en
gen-tr-01093,1,and that place?,FORECAST,HUMIDITY|SUNSHINE,RAW,[],[],INHERIT,"[""Bhopal""]","[""on Friday""]",train,chats,en
gen-tr-01093,2,and the maximum temperature?,FORECAST,TEMPERATURE_MAX,RAW,[],[],INHERIT,"[""Bhopal""]","[""on Friday""]",train,chats,en
gen-tr-01094,0,check cloud cover for Vizag at 6 PM,FORECAST,CLOUD_COVER,RAW,"[""Vizag""]","[""at 6 PM""]",SET,"[""Vizag""]","[""at 6 PM""]",train,chats,en
gen-tr-01094,1,how about there?,FORECAST,CLOUD_COVER,RAW,[],[],INHERIT,"[""Vizag""]","[""at 6 PM""]",train,chats,en
gen-tr-01094,2,and the field moisture?,FORECAST,SOIL_MOISTURE,RAW,[],[],INHERIT,"[""Vizag""]","[""at 6 PM""]",train,chats,en
gen-tr-01095,0,how is the sunshine in Guntur tomorrow?,FORECAST,SUNSHINE,RAW,"[""Guntur""]","[""tomorrow""]",SET,"[""Guntur""]","[""tomorrow""]",train,chats,en
